fazla_kilo,tarih,cim,pist,grup,kgs,en_iyi_derece_farkli_hipodrom,hipodrom_key,hava_durumu,son800,en_iyi_derece,fark,gec_cikis_boy,agf1_sira,kum,kosu_kodu,cins_detay,handikap,sonuc,son6,agf1,gece,mesafe,at_adi,jokey_kodu,ganyan,agf2,yas,kilo,apranti_kilo_indirimi,cim_pist_agirlik,kum_pist_agirlik,no,at_key,jokey_adi,yaris_key,nem,sahip_adi,sahip_kodu,antrenor_adi,antrenor_kodu,yetistirici_adi,derece,sicaklik,yaris_kosu_key,saat,son20,kosmaz,at_sayisi,taki,agf2_sira,start
0,12/11/2024,Normal,cim,4 ve Yukarı Araplar,9,false,ADANA,Çok Bulutlu,0.53.68-0.54.16,2.12.26,,,<nil>,Normal,213663,ŞARTLI 4,43,9,K4K1K7C6K6C4,<nil>,false,1900,QUATRO,2879,"42,90",1.07,4y a  a,56,0,3.3,0,9,77ca07f6d8a450f7f3c32142589d38e0,FESİH ÇETİNBAŞ,a0325e65b3cc757af8039fbda89689f2,38,ERKUT ŞAHİN,848,HASAN YILDIRIM,2854,ERKUT ŞAHİN,2.10.36,24,d3e86ff55c22355f15bd42de37c45081,17:00,16,false,9,DB SKG SK,9,1
0,10/11/2024,Normal,cim,4 Yaşlı Araplar,10,true,ADANA,Çok Bulutlu,0.52.76-0.53.56,1.29.01,"3,5 Boy",,4,Normal,213626,ŞARTLI 5,51,2,C0C4K1K6K7C1,12.49,true,1300,IRMAK BEYİ,2978,"7,65",<nil>,4y a  a,58,0,3.3,0,4,a8aec4507303331df1988506bc1d28a9,ERAY ÇİZİK,44cb1635358b210c5755f57d29d60309,31,HÜSEYİN BECENE,16617,SALİH BECENE,2965,ZÜBEYDE ÇEÇAN,1.25.40,25,c307a38df75cb0b7c00a2c9383c0dcd2,17:45,20,false,8,KG K DB,<nil>,5
0.3,06/11/2024,,kum,4 Yaşlı Araplar,9,false,ELAZIG,Açık,1.04.68-1.05.12,3.03.02,4 Boy,,4,Normal,213530,Handikap 14,34,1,K6K8C0K7K3K3,12.40,true,1900,BALLIYARIM,2378,"6,35",<nil>,4y a k,58,0,0,0,7,d623add0856c96b30c7bbc5ac52aae1f,İSA AKYAVUZ,568dd254d420d89cca3ffa9a1e7fbfba,31,FERHAT BİNİCİ,12040,YELİZ BAYSAL,2805,FEME HAY.TAR.LTD.ŞTİ.,2.25.71,13,76091003e98c61f7318f300eedc15215,19:30,12,false,8,K,<nil>,7
0.8,06/11/2024,,kum,3 Yaşlı İngilizler,11,true,ELAZIG,Açık,0.55.88-0.56.60,1.43.90,Yarım Boy,,6,Normal,213531,Handikap 14,35,1,K0K0K0C0K0K4,8.69,true,1600,SON OF SAVER,522,"6,65",<nil>,3y d  e,57.5,0,0,0,10,69d2208ac0e05883e0df95129c2a9449,MEHMET TAŞKAYA,568dd254d420d89cca3ffa9a1e7fbfba,31,ERHAN AK,13398,FURKAN YALÇINKAYA,2974,AHMET BAKIR,1.47.10,13,ea7269ce3a60021419d9ec821e22e3c7,21:30,12,false,12,DB SK,<nil>,8
2,04/11/2024,,kum,3 Yaşlı Araplar,19,false,ELAZIG,Çok Bulutlu,1.00.80-1.01.04,2.11.87,1 Boy,,7,Normal,213495,Handikap 14,31,4,C6K7K1,5.32,true,1700,DERBEDER ALİ,2692,"14,40",<nil>,3y a  e,55,0,0,0,8,6f1f80424712c4b5745ed1fa9080a364,ABDULLAH ÇANKAYA,dea93bed81518578301ac1821e26f713,28,İSMAİL GÜRLER,8625,MEHMET GÜNDÜZ,2812,İSMAİL GÜRLER,2.10.87,16,c44ed1c138294260ba0dbf9a1a6d4b98,21:30,20,false,10,KG DB SK,<nil>,5
0,01/11/2024,,kum,4 Yaşlı Araplar,4,false,SANLIURFA,Açık,1.08.40-1.09.24,2.06.39,"3,5 Boy",,2,Normal,213436,Handikap 15,49,3,K6K5K3K1K3K2,21.20,true,1700,MUŞFIRTINASI,2696,"4,70",<nil>,4y k  a,60,2,0,0,2,10f6bd08deff342313bd59d0c00e1c6e,BURHAN SARIDAL,1ed1c76031981fdf27b9b9220665885c,26,GÜNAYDIN SAÇAN,3206,MEHMET KAYA,2830,KUTBETTİN SAÇAN,2.15.83,19,4ab36cd7eb466e5832b534d0f9f402c2,22:30,18,false,8,KG K,<nil>,1
2,01/11/2024,,kum,3 Yaşlı Araplar,90,true,SANLIURFA,Açık,1.04.08-1.05.16,1.26.83,,,9,Normal,213434,ŞARTLI 19,24,16,K8K4C6K7K0,4.06,true,1200,BEZANTAY,2692,"17,35",<nil>,3y k  e,55,0,0,0,14,8a9c859a56d6c62a2beac241242849f7,ABDULLAH ÇANKAYA,1ed1c76031981fdf27b9b9220665885c,26,MEHMET GARİP BECENE,13931,İBRAHİM HALİL GÜRLER,2802,ÖMER ALAK,1.53.51,19,0f01daab333f4820bed6d16508cf70dc,23:30,15,false,18,KG K DB,<nil>,8
0,31/10/2024,Normal,cim,4 Yaşlı Araplar,11,false,ANKARA,Parçalı Bulutlu,0.55.20,,Boyun,,1,Normal,213409,ŞARTLI 3,44,1,C2C0C4K1K6K7,32.29,false,2400,IRMAK BEYİ,2500,"2,00",<nil>,4y a  a,58,0,3.3,0,2,a8aec4507303331df1988506bc1d28a9,MEHMET SALİH ÇELİK,9269562263920e868492f185a050e249,47,HÜSEYİN BECENE,16617,SALİH BECENE,2965,ZÜBEYDE ÇEÇAN,2.46.30,15,b6aabb3488ba327415452627ca8c06f1,14:00,18,false,6,KG K DB,<nil>,4
0,31/10/2024,Normal,cim,3 ve Yukarı İngilizler,7,false,ANKARA,Parçalı Bulutlu,0.47.20,2.00.14,,2 Boy,5,Normal,213405,ŞARTLI 4,35,5,C6C7C2C7C6C3,5.03,false,1900,DERKO,958,"18,35",<nil>,3y d  e,57,0,3.3,0,3,4befd135e6346428a367ba7c1fa076ab,MÜSLÜM ÇELİK,9269562263920e868492f185a050e249,47,BAHAR BAŞ,12096,AYKUT ECEVİT BAŞ,94,SELAHADDİN DİNÇEL,1.58.54,15,2cf57a49a5a0ff10df7a1adb862d1423,14:30,13,false,5,KG DB SK,<nil>,3
0,29/10/2024,,kum,3 Yaşlı İngilizler,69,false,KOCAELI,Parçalı Bulutlu,0.52.80,1.35.83,,,11,Normal,213364,ŞARTLI 3,46,<nil>,K1K2K5K4K0,11.97,true,1500,ROTARACTOR,1461,,10.70,3y d  e,60,0,0,0,4,2a8078deb3d2dfd3989594ff1380d6ee,ALİCAN İNCİ,43d8da1385513ec871cc6b07f1f1317e,49,OKTAY FERHAN BİTİRMİŞ,17779,BARIŞ TOPCU,2647,MUSTAFA REŞAT AKKAN,,20,0d94ca02144a24ed08fd840f32deb9c8,19:00,16,true,11,SK DS,11,11
0,28/10/2024,,kum,3 ve Yukarı İngilizler,22,false,ELAZIG,Açık,0.52.64,1.18.34,5 Boy,,1,,213345,Handikap 16,58,1,K5K2K1K4K8K2,19.05,true,1200,ÖZAY SILAŞARA,2378,"4,55",<nil>,3y a  d,62,0,0,0,1,baffcdddcaae638c675f71a7e502944a,İSA AKYAVUZ,f0fa43c7f7c6ddbdbd3eca9df6b88183,29,ALİ ÇİZİK,15875,MEHMET GÜNDÜZ,2812,CEVDET AYIKÖZ,1.16.24,17,b4e8dbc265a98e829f4103f2bc586044,19:30,17,false,9,KG SK,<nil>,4
0.1,24/10/2024,Normal,cim,3 Yaşlı İngilizler,19,false,ANKARA,Açık,0.47.60-0.48.12,1.37.27,Boyun,4 boy,2,Normal,213259,Handikap 14,35,3,C5C6C7C2C7C6,18.27,false,1600,DERKO,958,"4,70",<nil>,3y d  e,56.5,0,3.3,0,4,4befd135e6346428a367ba7c1fa076ab,MÜSLÜM ÇELİK,4650bd2ca7f5c9a02bfd5079d280e9a2,49,BAHAR BAŞ,12096,AYKUT ECEVİT BAŞ,94,SELAHADDİN DİNÇEL,1.37.07,15,d51d6e3ef82868223ecc0426fd58317c,13:30,13,false,7,KG DB SK,<nil>,5
0,21/10/2024,,kum,4 ve Yukarı Araplar,5,false,ELAZIG,Az Bulutlu,1.06.40,,2 Boy,,6,Normal,213204,Handikap 13,33,3,K0C4K6K8C0K7,5.48,true,2000,BALLIYARIM,918,"20,10",<nil>,4y a k,61,0,0,0,1,d623add0856c96b30c7bbc5ac52aae1f,SAMİ KAPLAN,5ad6c3f9f2961b0f6da0a4294843ee75,32,FERHAT BİNİCİ,12040,MEHMET GÜNDÜZ,2812,FEME HAY.TAR.LTD.ŞTİ.,2.40.65,13,8ba7ef7df0be57a0f7174d935e42b108,19:30,12,false,7,K,<nil>,4
1.5,20/10/2024,Normal,sentetik,4 ve Yukarı Araplar,9,false,ISTANBUL,Çok Bulutlu,0.55.00-0.55.72,1.33.82,,,<nil>,Normal,213195,Handikap 15,45,10,K8K8K6K7K5K0,<nil>,false,1400,ÇAĞLAYANŞELALE,2874,"29,90",2.81,7y a k,51.5,3,3.3,0,12,f8c3558baab8a7644027ce6129770710,ÇAĞLAR TAŞCI,1e1dd8bd6b04ddb35e47e6de4d77ea8f,62,İSRAFİL FELHAN,15833,BETÜL YILDIRIM,3016,FEME HAY.TAR.LTD.ŞTİ.,1.36.30,16,611ed77a315ac682e0f1ae640887927d,18:00,8,false,17,KG DB SK,11,14
0,17/10/2024,Normal,cim,3 Yaşlı İngilizler,12,false,ANKARA,Çok Bulutlu,0.49.08-0.49.64,2.30.60,"3,5 Boy",,1,Normal,213115,Handikap 16,68,2,C1C4C2C5C2C2,47.64,false,2400,LUKA MAGIC,864,"1,90",<nil>,3y d  e,59,0,3.3,0,2,941a5324485c4791306196e9a8088f78,GÖKHAN KOCAKAYA,3ac524ba01ef0c0369e76593ee1155e8,49,YÜKSEL GÖKTÜRK,9256,İSMET TEKİNALP,47,YÜKSEL GÖKTÜRK,2.32.11,13,5a0da7143104865e31e150c3545fdd75,14:30,19,false,5,KG DB SK,<nil>,3
0,13/10/2024,Normal,kum,4 Yaşlı Araplar,12,false,ADANA,Çok Bulutlu,0.58.96-0.59.24,,,,<nil>,Normal,213050,ŞARTLI 4,44,6,C9C3C2C0C4K1,<nil>,true,1400,IRMAK BEYİ,2254,"8,85",11.79,4y a  a,56,0,3.3,0,8,a8aec4507303331df1988506bc1d28a9,EMRE AKKILIÇ,046fea25f2d4c9baafbce2397580cb76,58,HÜSEYİN BECENE,16617,SALİH BECENE,2965,ZÜBEYDE ÇEÇAN,1.41.49,31,f3d16ee1a78decd70035b2c06e15b13b,20:00,20,false,12,KG K DB,6,7
1.8,12/10/2024,Normal,kum,3 ve Yukarı İngilizler,14,false,IZMIR,Çok Bulutlu,0.51.96-0.52.84,2.06.55,,,<nil>,Normal,213014,Handikap 15,37,15,K2K8K0K0K0C0,<nil>,true,1900,SON OF SAVER,1461,"52,25",0.75,3y d  e,51.5,0,3.3,0,15,69d2208ac0e05883e0df95129c2a9449,ALİCAN İNCİ,098fd2af18f4e51da00767c4de790d34,44,ERHAN AK,13398,İBRAHİM HALİL BAYDAN,1331,AHMET BAKIR,2.10.56,28,055c472813ca559a1ab3ae8c303039ec,20:30,14,false,16,SKG SK,14,5
0,12/10/2024,Normal,kum,3 ve Yukarı İngilizler,128,true,ANKARA,Çok Bulutlu,0.51.96-0.53.12,2.19.49,,,<nil>,Normal,213021,KV-9,88,7,K1K2K7K1K3K5,<nil>,false,2100,MEMORY REMAINS,2714,"15,65",3.19,4y d  a,60,0,3.3,0,4,10c3e55641d4ea2f06ae19c1b6fa086c,VEDAT ABİŞ,330f38ca4f2761a31f7217191c20385c,48,YÜKSEL GÖKTÜRK,9256,İSMET TEKİNALP,47,YÜKSEL GÖKTÜRK,2.27.32,21,8239c78e9bccf29947bd4db9ea7061c8,16:00,18,false,7,DB,6,2
0,09/10/2024,Biraz Yumuşak,cim,2 Yaşlı İngilizler,,false,ISTANBUL,Açık,,,,,<nil>,Normal,212951,ŞARTLI 1,,9,,<nil>,false,1200,BETULLA,1464,"26,75",1.62,2y d  d,57,0,3.4,0,1,f962067a77d6d116734caba5ab8b474d,ADEM ASLAN,6ad1fa949a4f8ee3a636b426b41616c1,68,CEM HAYRETTİN KEÇİK,11892,MUSTAFA SANDIKCI,1550,NİLAY KARADAĞ,1.33.03,23,49a9e5f6d8561247c931a2c37c4a47c9,18:00,20,false,10,SK,9,4
0,06/10/2024,Normal,kum,3 Yaşlı İngilizler,25,true,ADANA,Az Bulutlu,0.51.00-0.51.80,1.29.89,"3,5 Boy",,4,Normal,212904,ŞARTLI 4,56,2,K1K5K2K1K4K8,6.56,true,1400,ÖZAY SILAŞARA,2884,"6,70",<nil>,3y a  d,57,4,3.3,0,2,baffcdddcaae638c675f71a7e502944a,MEHMET ŞAKİR,c42e315473dcea7559fd38261a259ef2,18,ALİ ÇİZİK,15875,TURĞUT ÇİZİK,2859,CEVDET AYIKÖZ,1.30.37,37,ff7aa2db4423c9213f606f7a2e66aede,18:30,18,false,8,KG SK DS,<nil>,8
0,04/10/2024,Normal,sentetik,4 ve Yukarı Araplar,12,false,ISTANBUL,Açık,0.55.04-0.54.72,1.39.85,,,9,Normal,212864,ŞARTLI 4,47,5,K9K4K8K8K6K7,2.86,true,1500,ÇAĞLAYANŞELALE,2874,"36,50",3.08,7y a k,57.5,0,3.3,0,8,f8c3558baab8a7644027ce6129770710,ÇAĞLAR TAŞCI,208165dc532893d69cd249f62537c860,55,İSRAFİL FELHAN,15833,BETÜL YILDIRIM,3016,FEME HAY.TAR.LTD.ŞTİ.,1.44.09,25,3439bf6b34c9e018265e2dae289e3e62,19:30,8,false,11,DB SK,9,6
0,02/10/2024,,kum,3 ve Yukarı İngilizler,42,false,ELAZIG,Çok Bulutlu,0.53.64,1.55.79,,,4,Normal,212814,ŞARTLI 3,65,5,K2K4K1K2K7K7,9.42,true,1700,TRADER,2486,"8,00",<nil>,4y a  a,63,0,0,0,1,b943f555efa190e98a9a7f89f13018b4,AHMET HASAN BAYAR,7c5ffa3c2f02802ebba7e68a8276303e,38,HÜSEYİN BECENE,16617,VEDAT ÖNDER,2487,SEVGİ SELÇUKOĞLU,1.56.24,20,5de18aeda04c22421776b267e9432296,18:30,17,false,7,DB SKG SK,<nil>,1
0.7,02/10/2024,,kum,3 Yaşlı Araplar,150,false,ELAZIG,Çok Bulutlu,1.00.28,,,,5,Normal,212810,Maiden,,7,C6,5.48,true,1200,DERBEDER ALİ,2496,"12,00",6.24,3y a  e,57,0,0,0,4,6f1f80424712c4b5745ed1fa9080a364,HASAN ALTUNDAĞ,7c5ffa3c2f02802ebba7e68a8276303e,38,İSMAİL GÜRLER,8625,MEHMET GÜNDÜZ,2812,İSMAİL GÜRLER,1.35.34,20,677d7361bd921085327f7aef87d7d6f8,19:00,19,false,11,DB SKG SK,5,9
0,30/09/2024,,kum,4 ve Yukarı Araplar,12,true,ELAZIG,Açık,0.58.40-0.59.20,2.23.94,,,5,Normal,212779,Handikap 15,48,7,K7K1K0K7K6K1,11.61,true,2000,KOPKAPTAR,1504,"5,40",<nil>,9y a  a,63,0,0,0,3,0f847aae1764632db4cb52a6500ef2ca,İSA KATAR,f3958ebc424a30127e981b709d5e4096,21,EMRAH CANPOLAT,17492,MEHMET ALİ SUBAY,2722,BÜLENT ÇONAY,2.46.45,29,0d8e1b30dbdc7ea1f41e62b2718a6f15,20:00,20,false,9,KG SK,<nil>,6
0,28/09/2024,Normal,cim,3 Yaşlı İngilizler,35,false,IZMIR,Açık,0.51.20-0.51.96,,,,11,Normal,212735,ŞARTLI 4,39,10,K1K2K8K0K0K0,0.94,true,1900,SON OF SAVER,2702,"40,35",1.02,3y d  e,57,3,3.3,0,3,69d2208ac0e05883e0df95129c2a9449,İBRAHİM SEFA SÖĞÜT,8e85fa208123005a57ba7b05b0dbb59d,37,ERHAN AK,13398,İBRAHİM HALİL BAYDAN,1331,AHMET BAKIR,2.06.10,33,c78550b183c33fd4fdf16882b32310a4,18:30,15,false,12,SKG SK,11,6
0.4,21/09/2024,Normal,cim,4 Yaşlı Araplar,11,false,ANKARA,Az Bulutlu,0.56.40,2.09.33,Burun,,11,Normal,212604,ŞARTLI 4,37,4,K0C8C9C3C2C0,3.38,false,1900,IRMAK BEYİ,2710,"21,15",3.44,4y a  a,54,0,3.3,0,12,a8aec4507303331df1988506bc1d28a9,NİZAMETTİN DEMİR,213d13b6f4ae7f46fd27d5da8a808faa,47,HÜSEYİN BECENE,16617,SALİH BECENE,2965,ZÜBEYDE ÇEÇAN,2.09.67,22,e7a2cdc5acb99d3bb981f8c9d92abc20,15:30,12,false,13,KG K DB,11,11
0,18/09/2024,,kum,4 Yaşlı Araplar,4,true,ELAZIG,Çok Bulutlu,0.57.12-0.58.04,1.23.82,,2 Boy,9,Normal,212545,ŞARTLI 3,45,5,K9K0K3K5K8K6,2.62,true,1200,MUŞFIRTINASI,2696,"23,85",<nil>,4y k  a,55,3,0,0,8,10f6bd08deff342313bd59d0c00e1c6e,BURHAN SARIDAL,75026bce280f8164cbc1b39c74861dbe,28,GÜNAYDIN SAÇAN,3206,VEDAT ÖNDER,2487,KUTBETTİN SAÇAN,1.27.25,28,4cc78e4d9d0738c2dea4c0bcf45e6a06,21:30,12,false,13,KG K,<nil>,4
0,04/09/2024,Normal,sentetik,3 Yaşlı İngilizler,56,false,ISTANBUL,Parçalı Bulutlu,0.46.92-0.46.60,,,,<nil>,Normal,212278,Handikap 16,70,<nil>,K6C0K1K5K2K3,<nil>,false,1200,WAR COMANDER,520,,0.36,3y d  e,62,0,3.3,0,1,08997662dad3ad006fbc654c9d477293,MEHMET KAYA,b7497cc36d81485c0804d7fd452984f0,51,NİMET ARİF KURTEL,10039,HAKAN YÜZBAŞI,439,MOZ.ORG.TAR.HAY.SAN.TİC.A.Ş.,,30,868987c6d437f93c9822bf13c76ae98c,17:30,17,true,9,,9,2
0,04/09/2024,,kum,3 Yaşlı İngilizler,65,false,ELAZIG,Açık,0.55.40-0.57.60,,Boyun,,5,Normal,212276,Handikap 16,56,4,K4K2K1K5K2K1,9.19,true,1800,ÖZAY SILAŞARA,2378,"7,55",<nil>,3y a  d,59.5,0,0,0,3,baffcdddcaae638c675f71a7e502944a,İSA AKYAVUZ,777d0da78233f9e8668c24fa097e15cd,19,ALİ ÇİZİK,15875,TURĞUT ÇİZİK,2859,CEVDET AYIKÖZ,2.03.58,35,5486c66ffbfd8fef233a9d90577f3bf9,19:00,20,false,9,KG SK,<nil>,4
0.2,04/09/2024,,kum,3 ve Yukarı İngilizler,586,false,ELAZIG,Açık,0.53.04-0.54.08,,,,6,Normal,212277,ŞARTLI 4,73,8,C7K2K1K1K2K1,4.55,true,1600,ANADOLU KAPLANI,522,"13,05",<nil>,5y d  g,57,0,0,0,5,58cd2ce1e4ed514eaf02646244415f4d,MEHMET TAŞKAYA,777d0da78233f9e8668c24fa097e15cd,19,IŞIL GÜNEŞ,1361,ENVER KOÇAK,292,TAYRAL TUTUMLU,1.51.00,35,b1a13f684209d8a42a55a935126736f4,20:00,20,false,11,SKG SK DS,<nil>,10
0,04/09/2024,,kum,4 Yaşlı Araplar,23,false,ELAZIG,Açık,1.02.40,,6 Boy,,3,Normal,212282,Handikap 13,35,4,C4K0K8K1K5K6,11.94,true,1600,QUATRO,1025,"6,70",<nil>,4y a  a,62,0,0,0,3,77ca07f6d8a450f7f3c32142589d38e0,MEHMET ALİ AKTÜRK,777d0da78233f9e8668c24fa097e15cd,19,ERKUT ŞAHİN,848,ENVER KOÇAK,292,ERKUT ŞAHİN,2.03.19,35,e157cef5bcf62fc217cbccee963150d4,21:30,18,false,12,DB SKG SK,<nil>,1
0,02/09/2024,,kum,4 ve Yukarı Araplar,9,true,ELAZIG,Çok Bulutlu,1.03.44-1.05.08,2.15.39,,,8,Normal,212244,Handikap 15,43,6,K9K8K7K1K0K7,4.54,true,1900,KOPKAPTAR,1504,"13,10",<nil>,9y a  a,59,0,0,0,10,0f847aae1764632db4cb52a6500ef2ca,İSA KATAR,88cc89e411f838e8040a691d2238a80c,19,EMRAH CANPOLAT,17492,MEHMET ALİ SUBAY,2722,BÜLENT ÇONAY,2.25.07,34,626041aa3c8c1a5dfaa13c17f116b4ba,21:30,18,false,12,KG SK,<nil>,1
2,28/08/2024,,kum,3 Yaşlı İngilizler,16,false,ELAZIG,Açık,0.54.12-0.54.36,1.56.71,"1,5  Boy",,4,Normal,212141,Handikap 16,51,2,K3K2K2K2K1K5,10.33,true,1700,KING OF THE CITY,2717,"7,30",<nil>,3y a  e,54.5,0,0,0,5,3cdfb26d8e8585164b9dadbb34d0cb76,YUSUF CENGİZ,d1e34efb3955cdf754c3a31d80edfb53,17,MEHMET KAYA,12140,MEHMET KAYA,2830,FATİME KÜÇÜKÇAY,1.54.12,35,97861a69c40ca6a5b9d23b26725113e9,20:00,19,false,6,DB SK,<nil>,4
0,03/12/2024,,kum,3 ve Yukarı İngilizler,31,true,ADANA,Az Bulutlu,0.51.84-0.53.12,2.18.32,,,8,Normal,214056,Handikap 21,80,<nil>,C2C5C2C2C2C1,1.69,false,2100,LUKA MAGIC,107,,<nil>,3y d  e,57,0,0,0,4,941a5324485c4791306196e9a8088f78,AHMET ÇELİK,5810be4b7ed75546b03ae2381ec8e2ad,33,YÜKSEL GÖKTÜRK,9256,İSMET TEKİNALP,47,YÜKSEL GÖKTÜRK,,18,cddfb5a011dfdaec1a85fa9bc77c033f,17:00,20,true,8,KG DB SK,<nil>,3
0.1,01/12/2024,,kum,3 Yaşlı İngilizler,7,false,IZMIR,Yağmurlu,0.52.36-0.51.28,,2 Boy,,4,Nemli,214022,Handikap 16,46,2,K1K2K5K4K0K4,12.58,false,2200,ROTARACTOR,1461,"5,40",13.12,3y d  e,54.5,0,0,0,8,2a8078deb3d2dfd3989594ff1380d6ee,ALİCAN İNCİ,bb79125f7b2ee5e7478756d062f362e4,83,OKTAY FERHAN BİTİRMİŞ,17779,BARIŞ TOPCU,2647,MUSTAFA REŞAT AKKAN,2.24.07,15,8f99a085853044b6f39896638e56bf23,15:30,16,false,10,SK DS,4,9
1.5,30/11/2024,,kum,4 Yaşlı Araplar,10,true,DBAKIR,Açık,1.04.04-1.06.40,2.40.65,5 Boy,,2,Normal,214013,Handikap 15,40,4,K7K3K3K1K5K6,21.47,true,2000,BALLIYARIM,267,"2,35",<nil>,4y a k,55.5,0,0,0,6,d623add0856c96b30c7bbc5ac52aae1f,FERİT YARDIMCI,7312db037fd8f81edd8c67177552a610,59,FERHAT BİNİCİ,12040,MEHMET GÜNDÜZ,2812,FEME HAY.TAR.LTD.ŞTİ.,2.45.07,4,72d302a0564e2a904717e7fbf8a0292e,22:30,18,false,6,K,<nil>,1
0.3,23/11/2024,,kum,3 ve Yukarı İngilizler,7,true,DBAKIR,Parçalı Bulutlu,0.58.52-0.59.68,2.26.46,,,3,Normal,213875,Handikap 15,42,6,K0C0K0K4K1K3,13.81,true,2000,SON OF SAVER,2383,"6,05",<nil>,3y d  e,54,0,0,0,8,69d2208ac0e05883e0df95129c2a9449,LEVENT TAPTIK,832c91b1a90b5b5b7d60ecacd45cd0d5,71,ERHAN AK,13398,FURKAN YALÇINKAYA,2974,AHMET BAKIR,2.26.80,12,d95d65405db696fb63cbeb74cc58894d,23:30,19,false,11,DB SK,<nil>,1
0,23/11/2024,,kum,3 ve Yukarı İngilizler,42,false,ADANA,Çok Bulutlu,0.52.16-0.53.84,2.09.32,,,12,Nemli,213884,KV-8,88,6,K2K7K1K3K5K7,2.75,true,2000,MEMORY REMAINS,2978,"24,15",2.59,4y d  a,60,0,0,0,5,10c3e55641d4ea2f06ae19c1b6fa086c,ERAY ÇİZİK,882561d360acada6ab282d386005fa8f,56,YÜKSEL GÖKTÜRK,9256,İSMET TEKİNALP,47,YÜKSEL GÖKTÜRK,2.09.67,23,2cd83a72b15ed3b21dd709cab8bf74b4,19:00,17,false,12,DB,11,8
0,16/11/2024,,kum,3 Yaşlı İngilizler,10,true,DBAKIR,Çok Bulutlu,1.01.48-1.01.84,2.06.55,4 Boy,,3,Normal,213739,Handikap 14,42,3,K0K0C0K0K4K1,17.35,true,1900,SON OF SAVER,1025,"4,50",<nil>,3y d  e,62,0,0,0,3,69d2208ac0e05883e0df95129c2a9449,MEHMET ALİ AKTÜRK,55e90e66a009a54fd4994b2251aa74e9,54,ERHAN AK,13398,FURKAN YALÇINKAYA,2974,AHMET BAKIR,2.18.83,12,7cac7080302f2d803bd1c72495d907b8,21:00,20,false,7,DB SK,<nil>,4
0,16/11/2024,Çok Ağır,kum,3 Yaşlı İngilizler,98,false,IZMIR,Çok Bulutlu,0.52.64-0.51.48,2.06.51,,,<nil>,Nemli,213748,ŞARTLI 19,30,5,K7K3C4K6C0,<nil>,true,1900,REAL EFFECT,2369,"11,15",6.13,3y k  e,56,0,5.2,0,10,5f636d353990d09c23577bc6aa8d93f5,BEKİR MERT MIRIK,c1a2e702f556067c901d2e6fc9e031b3,82,TRACY KAYAHAN,7577,ŞAKİR ÇELİK,470,TRACY KAYAHAN,2.04.87,16,510ca811a11a2ddf1c910e84ad1dc803,20:30,15,false,15,KG,5,1
0,13/11/2024,,kum,4 ve Yukarı Araplar,22,true,ELAZIG,Az Bulutlu,1.02.72-1.03.84,2.15.39,,,2,Normal,213675,Handikap 16,53,5,K6K1K7K3K2K2,21.77,true,1900,KOPKAPTAR,1504,"3,85",<nil>,9y a  a,57.5,0,0,0,8,0f847aae1764632db4cb52a6500ef2ca,İSA KATAR,b26874ff8042e49d0c19bf28ff9ef440,40,EMRAH CANPOLAT,17492,HÜSEYİN SUNKAR,3040,BÜLENT ÇONAY,2.29.56,15,aba1f02ffe644b169c3713166efd55c4,19:00,19,false,8,KG SK,<nil>,1
0,13/11/2024,,kum,4 Yaşlı Araplar,7,true,ELAZIG,Az Bulutlu,0.57.16-0.57.84,1.25.49,,,2,Normal,213673,Handikap 15,40,5,K8C0K7K3K3K1,17.02,true,1200,BALLIYARIM,2378,"4,05",<nil>,4y a k,57,0,0,0,6,d623add0856c96b30c7bbc5ac52aae1f,İSA AKYAVUZ,b26874ff8042e49d0c19bf28ff9ef440,40,FERHAT BİNİCİ,12040,YELİZ BAYSAL,2805,FEME HAY.TAR.LTD.ŞTİ.,1.26.18,15,6a3972bafab8c22e07ab78265c84da9e,20:00,20,false,8,K,<nil>,2
0,11/11/2024,,kum,3 ve Yukarı İngilizler,20,false,ELAZIG,Çok Bulutlu,0.52.20,1.16.08,2 Boy,,2,Normal,213636,Handikap 16,65,4,K1K5K2K1K2K9,19.70,true,1200,KING OF THE CITY,2717,"3,30",<nil>,3y a  e,63,0,0,0,1,3cdfb26d8e8585164b9dadbb34d0cb76,YUSUF CENGİZ,bffd8a93244aba43caef682c8d9c311c,62,MEHMET KAYA,12140,MEHMET KAYA,2830,FATİME KÜÇÜKÇAY,1.17.61,11,29848c3d6427b970ae51d1ed8714a67d,20:00,18,false,5,DB SK,<nil>,2
0,08/11/2024,,kum,3 ve Yukarı İngilizler,9,true,SANLIURFA,Açık,0.58.56,1.31.01,Boyun,,4,Normal,213576,ŞARTLI 3,65,3,K1K2K7K7K5K5,10.02,true,1400,TRADER,1339,"6,05",<nil>,4y a  a,63,0,0,0,1,b943f555efa190e98a9a7f89f13018b4,MEHMET FATİN ASLAN,f548b8a2786eb3316b47e76cd821eadc,31,HÜSEYİN BECENE,16617,MEHMET KAYA,2830,SEVGİ SELÇUKOĞLU,1.38.37,16,23097b6061f34ab5eb113c3e3caf63ff,21:30,15,false,12,DB SKG SK,<nil>,5
